season,matchweek,team,overall_pos,overall_wins,overall_loss,overall_draws,overall_points,overall_played,overall_gf,overall_ga,overall_gd,home_pos,home_wins,home_loss,home_draws,home_points,home_played,home_gf,home_ga,home_gd,away_pos,away_wins,away_loss,away_draws,away_points,away_played,away_gf,away_ga,away_gd,champion_label
2017,20,Bournemouth,18,4,11,5,17,20,18,31,-13,18,2,5,3,9,10,12,16,-4,11,2,6,2,8,10,6,15,-9,0
2017,20,West Bromwich Albion,19,2,9,9,15,20,14,27,-13,19,1,3,6,9,10,9,14,-5,17,1,6,3,6,10,5,13,-8,0
2017,20,Swansea City,20,3,13,4,13,20,11,31,-20,20,2,6,2,8,10,6,15,-9,20,1,7,2,5,10,5,16,-11,0
2017,21,Manchester City,1,19,0,2,59,21,61,12,49,1,9,0,1,28,10,36,7,29,1,10,0,1,31,11,25,5,20,1
2017,21,Chelsea,2,14,4,3,45,21,39,14,25,4,8,2,1,25,11,21,7,14,2,6,2,2,20,10,18,7,11,0
2017,21,Manchester United,3,13,3,5,44,21,43,16,27,2,8,1,2,26,11,24,5,19,3,5,2,3,18,10,19,11,8,0
2017,21,Liverpool,4,11,2,8,41,21,48,24,24,5,6,0,5,23,11,21,4,17,4,5,2,3,18,10,27,20,7,0
2017,21,Arsenal,5,11,5,5,38,21,38,26,12,3,8,1,1,25,10,25,10,15,9,3,4,4,13,11,13,16,-3,0
2017,21,Tottenham Hotspur,6,11,5,4,37,20,39,20,19,6,6,1,3,21,10,21,8,13,6,5,4,1,16,10,18,12,6,0
2017,21,Burnley,7,9,5,7,34,21,18,17,1,8,5,3,2,17,10,7,6,1,5,4,2,5,17,11,11,11,0,0
2017,21,Leicester City,8,7,8,6,27,21,31,32,-1,10,4,4,2,14,10,13,14,-1,8,3,4,4,13,11,18,18,0,0
2017,21,Everton,9,7,8,6,27,21,25,32,-7,7,6,3,1,19,10,17,13,4,14,1,5,5,8,11,8,19,-11,0
2017,21,Watford,10,7,10,4,25,21,30,37,-7,16,3,5,3,12,11,14,23,-9,7,4,5,1,13,10,16,14,2,0
2017,21,Huddersfield Town,11,6,9,6,24,21,18,32,-14,9,4,3,4,16,11,10,12,-2,15,2,6,2,8,10,8,20,-12,0
2017,21,Brighton and Hove Albion,12,5,9,7,22,21,15,25,-10,11,3,2,5,14,10,10,12,-2,11,2,7,2,8,11,5,13,-8,0
2017,21,Southampton,13,4,9,8,20,21,20,30,-10,13,3,4,4,13,11,13,15,-2,16,1,5,4,7,10,7,15,-8,0
2017,21,Bournemouth,14,5,11,5,20,21,20,32,-12,15,3,5,3,12,11,14,17,-3,12,2,6,2,8,10,6,15,-9,0
2017,21,Stoke City,15,5,11,5,20,21,23,46,-23,12,4,4,2,14,10,13,19,-6,20,1,7,3,6,11,10,27,-17,0
2017,21,Newcastle United,16,5,12,4,19,21,19,30,-11,18,3,6,2,11,11,9,13,-4,10,2,6,2,8,10,10,17,-7,0
2017,21,Crystal Palace,17,4,10,7,19,21,18,32,-14,14,3,4,4,13,11,14,18,-4,19,1,6,3,6,10,4,14,-10,0
2017,21,West Ham United,18,4,10,6,18,20,22,38,-16,17,3,4,2,11,9,10,14,-4,17,1,6,4,7,11,12,24,-12,0
2017,21,West Bromwich Albion,19,2,9,10,16,21,15,28,-13,19,1,3,7,10,11,10,15,-5,18,1,6,3,6,10,5,13,-8,0
2017,21,Swansea City,20,4,13,4,16,21,13,32,-19,20,2,6,2,8,10,6,15,-9,13,2,7,2,8,11,7,17,-10,0
2017,22,Manchester City,1,20,0,2,62,22,64,13,51,1,10,0,1,31,11,39,8,31,1,10,0,1,31,11,25,5,20,1
2017,22,Manchester United,2,14,3,5,47,22,45,16,29,2,8,1,2,26,11,24,5,19,3,6,2,3,21,11,21,11,10,0
2017,22,Chelsea,3,14,4,4,46,22,41,16,25,4,8,2,1,25,11,21,7,14,2,6,2,3,21,11,20,9,11,0
2017,22,Liverpool,4,12,2,8,44,22,50,25,25,5,6,0,5,23,11,21,4,17,4,6,2,3,21,11,29,21,8,0
2017,22,Tottenham Hotspur,5,12,5,5,41,22,42,21,21,6,6,1,4,22,11,22,9,13,5,6,4,1,19,11,20,12,8,0
2017,22,Arsenal,6,11,5,6,39,22,40,28,12,3,8,1,2,26,11,27,12,15,9,3,4,4,13,11,13,16,-3,0
2017,22,Burnley,7,9,6,7,34,22,19,19,0,9,5,4,2,17,11,8,8,0,6,4,2,5,17,11,11,11,0,0
2017,22,Leicester City,8,8,8,6,30,22,34,32,2,8,5,4,2,17,11,16,14,2,7,3,4,4,13,11,18,18,0,0
2017,22,Everton,9,7,9,6,27,22,25,34,-9,7,6,4,1,19,11,17,15,2,15,1,5,5,8,11,8,19,-11,0
2017,22,Watford,10,7,11,4,25,22,31,40,-9,17,3,5,3,12,11,14,23,-9,8,4,6,1,13,11,17,17,0,0
2017,22,Huddersfield Town,11,6,10,6,24,22,18,35,-17,10,4,3,4,16,11,10,12,-2,17,2,7,2,8,11,8,23,-15,0
2017,22,Brighton and Hove Albion,12,5,9,8,23,22,17,27,-10,11,3,2,6,15,11,12,14,-2,13,2,7,2,8,11,5,13,-8,0
2017,22,Newcastle United,13,6,12,4,22,22,20,30,-10,18,3,6,2,11,11,9,13,-4,10,3,6,2,11,11,11,17,-6,0
2017,22,Crystal Palace,14,5,10,7,22,22,20,33,-13,15,3,4,4,13,11,14,18,-4,12,2,6,3,9,11,6,15,-9,0
2017,22,West Ham United,15,5,10,7,22,22,25,40,-15,12,4,4,2,14,10,12,15,-3,16,1,6,5,8,12,13,25,-12,0
2017,22,Bournemouth,16,5,11,6,21,22,22,34,-12,16,3,5,3,12,11,14,17,-3,11,2,6,3,9,11,8,17,-9,0
2017,22,Southampton,17,4,10,8,20,22,21,32,-11,14,3,5,4,13,12,14,17,-3,18,1,5,4,7,10,7,15,-8,0
2017,22,Stoke City,18,5,12,5,20,22,23,47,-24,13,4,5,2,14,11,13,20,-7,20,1,7,3,6,11,10,27,-17,0
2017,22,West Bromwich Albion,19,2,10,10,16,22,16,30,-14,19,1,3,7,10,11,10,15,-5,19,1,7,3,6,11,6,15,-9,0
2017,22,Swansea City,20,4,14,4,16,22,13,34,-21,20,2,7,2,8,11,6,17,-11,14,2,7,2,8,11,7,17,-10,0
2017,23,Manchester City,1,20,1,2,62,23,67,17,50,1,10,0,1,31,11,39,8,31,1,10,1,1,31,12,28,9,19,1
2017,23,Manchester United,2,15,3,5,50,23,48,16,32,2,9,1,2,29,12,27,5,22,3,6,2,3,21,11,21,11,10,0
2017,23,Liverpool,3,13,2,8,47,23,54,28,26,3,7,0,5,26,12,25,7,18,4,6,2,3,21,11,29,21,8,0
2017,23,Chelsea,4,14,4,5,47,23,41,16,25,5,8,2,2,26,12,21,7,14,2,6,2,3,21,11,20,9,11,0
2017,23,Tottenham Hotspur,5,13,5,5,44,23,46,21,25,6,7,1,4,25,12,26,9,17,5,6,4,1,19,11,20,12,8,0
2017,23,Arsenal,6,11,6,6,39,23,41,30,11,4,8,1,2,26,11,27,12,15,9,3,5,4,13,12,14,18,-4,0
2017,23,Burnley,7,9,7,7,34,23,19,20,-1,9,5,4,2,17,11,8,8,0,6,4,3,5,17,12,11,12,-1,0
2017,23,Leicester City,8,8,8,7,31,23,34,32,2,8,5,4,2,17,11,16,14,2,7,3,4,5,14,12,18,18,0,0
2017,23,Everton,9,7,10,6,27,23,25,38,-13,7,6,4,1,19,11,17,15,2,17,1,6,5,8,12,8,23,-15,0
2017,23,Watford,10,7,11,5,26,23,33,42,-9,18,3,5,4,13,12,16,25,-9,8,4,6,1,13,11,17,17,0,0
2017,23,West Ham United,11,6,10,7,25,23,29,41,-12,14,4,4,2,14,10,12,15,-3,11,2,6,5,11,13,17,26,-9,0
2017,23,Crystal Palace,12,6,10,7,25,23,21,33,-12,10,4,4,4,16,12,15,18,-3,13,2,6,3,9,11,6,15,-9,0
2017,23,Bournemouth,13,6,11,6,24,23,24,35,-11,12,4,5,3,15,12,16,18,-2,12,2,6,3,9,11,8,17,-9,0
2017,23,Huddersfield Town,14,6,11,6,24,23,19,39,-20,11,4,4,4,16,12,11,16,-5,18,2,7,2,8,11,8,23,-15,0
2017,23,Newcastle United,15,6,12,5,23,23,21,31,-10,19,3,6,3,12,12,10,14,-4,10,3,6,2,11,11,11,17,-6,0
2017,23,Brighton and Hove Albion,16,5,10,8,23,23,17,29,-12,13,3,2,6,15,11,12,14,-2,16,2,8,2,8,12,5,15,-10,0
2017,23,Southampton,17,4,10,9,21,23,23,34,-11,16,3,5,4,13,12,14,17,-3,15,1,5,5,8,11,9,17,-8,0
2017,23,Stoke City,18,5,13,5,20,23,23,50,-27,15,4,5,2,14,11,13,20,-7,20,1,8,3,6,12,10,30,-20,0
2017,23,West Bromwich Albion,19,3,10,10,19,23,18,30,-12,17,2,3,7,13,12,12,15,-3,19,1,7,3,6,11,6,15,-9,0
2017,23,Swansea City,20,4,14,5,17,23,14,35,-21,20,2,7,2,8,11,6,17,-11,14,2,7,3,9,12,8,18,-10,0
2017,24,Manchester City,1,21,1,2,65,24,70,18,52,1,11,0,1,34,12,42,9,33,1,10,1,1,31,12,28,9,19,1
2017,24,Manchester United,2,16,3,5,53,24,49,16,33,2,9,1,2,29,12,27,5,22,3,7,2,3,24,12,22,11,11,0
2017,24,Chelsea,3,15,4,5,50,24,45,16,29,5,8,2,2,26,12,21,7,14,2,7,2,3,24,12,24,9,15,0
2017,24,Liverpool,4,13,3,8,47,24,54,29,25,4,7,0,5,26,12,25,7,18,4,6,3,3,21,12,29,22,7,0
2017,24,Tottenham Hotspur,5,13,5,6,45,24,47,22,25,6,7,1,4,25,12,26,9,17,5,6,4,2,20,12,21,13,8,0
2017,24,Arsenal,6,12,6,6,42,24,45,31,14,3,9,1,2,29,12,31,13,18,9,3,5,4,13,12,14,18,-4,0
2017,24,Leicester City,7,9,8,7,34,24,36,32,4,7,6,4,2,20,12,18,14,4,7,3,4,5,14,12,18,18,0,0
2017,24,Burnley,8,9,8,7,34,24,19,21,-2,9,5,5,2,17,12,8,9,-1,6,4,3,5,17,12,11,12,-1,0
2017,24,Everton,9,7,10,7,28,24,26,39,-13,8,6,4,2,20,12,18,16,2,17,1,6,5,8,12,8,23,-15,0
2017,24,Watford,10,7,12,5,26,24,33,44,-11,18,3,5,4,13,12,16,25,-9,8,4,7,1,13,12,17,19,-2,0
2017,24,West Ham United,11,6,10,8,26,24,30,42,-12,14,4,4,3,15,11,13,16,-3,11,2,6,5,11,13,17,26,-9,0
2017,24,Bournemouth,12,6,11,7,25,24,25,36,-11,13,4,5,3,15,12,16,18,-2,12,2,6,4,10,12,9,18,-9,0
2017,24,Crystal Palace,13,6,11,7,25,24,22,37,-15,11,4,4,4,16,12,15,18,-3,14,2,7,3,9,12,7,19,-12,0
2017,24,Huddersfield Town,14,6,12,6,24,24,19,41,-22,12,4,4,4,16,12,11,16,-5,18,2,8,2,8,12,8,25,-17,0
2017,24,Newcastle United,15,6,13,5,23,24,22,34,-12,19,3,6,3,12,12,10,14,-4,10,3,7,2,11,12,12,20,-8,0
2017,24,Brighton and Hove Albion,16,5,11,8,23,24,17,33,-16,15,3,3,6,15,12,12,18,-6,16,2,8,2,8,12,5,15,-10,0
2017,24,Stoke City,17,6,13,5,23,24,25,50,-25,10,5,5,2,17,12,15,20,-5,20,1,8,3,6,12,10,30,-20,0
2017,24,Southampton,18,4,10,10,22,24,24,35,-11,16,3,5,5,14,13,15,18,-3,15,1,5,5,8,11,9,17,-8,0
2017,24,West Bromwich Albion,19,3,10,11,20,24,19,31,-12,17,2,3,7,13,12,12,15,-3,19,1,7,4,7,12,7,16,-9,0
2017,24,Swansea City,20,5,14,5,20,24,15,35,-20,20,3,7,2,11,12,7,17,-10,13,2,7,3,9,12,8,18,-10,0
2017,25,Manchester City,1,22,1,2,68,25,73,18,55,1,12,0,1,37,13,45,9,36,1,10,1,1,31,12,28,9,19,1
2017,25,Manchester United,2,16,4,5,53,25,49,18,31,2,9,1,2,29,12,27,5,22,4,7,3,3,24,13,22,13,9,0
2017,25,Liverpool,3,14,3,8,50,25,57,29,28,5,7,0,5,26,12,25,7,18,3,7,3,3,24,13,32,22,10,0
2017,25,Chelsea,4,15,5,5,50,25,45,19,26,6,8,3,2,26,13,21,10,11,2,7,2,3,24,12,24,9,15,0
2017,25,Tottenham Hotspur,5,14,5,6,48,25,49,22,27,4,8,1,4,28,13,28,9,19,5,6,4,2,20,12,21,13,8,0
2017,25,Arsenal,6,12,7,6,42,25,46,34,12,3,9,1,2,29,12,31,13,18,9,3,6,4,13,13,15,21,-6,0
2017,25,Burnley,7,9,8,8,35,25,20,22,-2,10,5,5,2,17,12,8,9,-1,6,4,3,6,18,13,12,13,-1,0
2017,25,Leicester City,8,9,9,7,34,25,37,34,3,8,6,4,2,20,12,18,14,4,7,3,5,5,14,13,19,20,-1,0
2017,25,Everton,9,8,10,7,31,25,28,40,-12,7,7,4,2,23,13,20,17,3,17,1,6,5,8,12,8,23,-15,0
2017,25,Bournemouth,10,7,11,7,28,25,28,36,-8,14,4,5,3,15,12,16,18,-2,10,3,6,4,13,13,12,18,-6,0
2017,25,Watford,11,7,12,6,27,25,33,44,-11,20,3,5,4,13,12,16,25,-9,8,4,7,2,14,13,17,19,-2,0
2017,25,West Ham United,12,6,10,9,27,25,31,43,-12,12,4,4,4,16,12,14,17,-3,12,2,6,5,11,13,17,26,-9,0
2017,25,Crystal Palace,13,6,11,8,26,25,23,38,-15,11,4,4,4,16,12,15,18,-3,13,2,7,4,10,13,8,20,-12,0
2017,25,Newcastle United,14,6,13,6,24,25,23,35,-12,19,3,6,4,13,13,11,15,-4,11,3,7,2,11,12,12,20,-8,0
2017,25,Brighton and Hove Albion,15,5,11,9,24,25,18,34,-16,16,3,3,6,15,12,12,18,-6,15,2,8,3,9,13,6,16,-10,0
2017,25,Stoke City,16,6,13,6,24,25,25,50,-25,9,5,5,3,18,13,15,20,-5,20,1,8,3,6,12,10,30,-20,0
2017,25,Huddersfield Town,17,6,13,6,24,25,19,44,-25,13,4,5,4,16,13,11,19,-8,18,2,8,2,8,12,8,25,-17,0
2017,25,Southampton,18,4,10,11,23,25,25,36,-11,15,3,5,6,15,14,16,19,-3,16,1,5,5,8,11,9,17,-8,0
2017,25,Swansea City,19,6,14,5,23,25,18,36,-18,17,4,7,2,14,13,10,18,-8,14,2,7,3,9,12,8,18,-10,0
2017,25,West Bromwich Albion,20,3,11,11,20,25,19,34,-15,18,2,3,7,13,12,12,15,-3,19,1,8,4,7,13,7,19,-12,0
2017,26,Manchester City,1,22,1,3,69,26,74,19,55,1,12,0,1,37,13,45,9,36,1,10,1,2,32,13,29,10,19,1
2017,26,Manchester United,2,17,4,5,56,26,51,18,33,2,10,1,2,32,13,29,5,24,4,7,3,3,24,13,22,13,9,0
2017,26,Liverpool,3,14,3,9,51,26,59,31,28,5,7,0,6,27,13,27,9,18,3,7,3,3,24,13,32,22,10,0
2017,26,Chelsea,4,15,6,5,50,26,46,23,23,6,8,3,2,26,13,21,10,11,2,7,3,3,24,13,25,13,12,0
2017,26,Tottenham Hotspur,5,14,5,7,49,26,51,24,27,4,8,1,4,28,13,28,9,19,5,6,4,3,21,13,23,15,8,0
2017,26,Arsenal,6,13,7,6,45,26,51,35,16,3,10,1,2,32,13,36,14,22,9,3,6,4,13,13,15,21,-6,0
2017,26,Burnley,7,9,8,9,36,26,21,23,-2,10,5,5,3,18,13,9,10,-1,6,4,3,6,18,13,12,13,-1,0
2017,26,Leicester City,8,9,9,8,35,26,38,35,3,8,6,4,3,21,13,19,15,4,7,3,5,5,14,13,19,20,-1,0
2017,26,Bournemouth,9,8,11,7,31,26,30,37,-7,9,5,5,3,18,13,18,19,-1,10,3,6,4,13,13,12,18,-6,0
2017,26,Everton,10,8,11,7,31,26,29,45,-16,7,7,4,2,23,13,20,17,3,17,1,7,5,8,13,9,28,-19,0
2017,26,Watford,11,8,12,6,30,26,37,45,-8,15,4,5,4,16,13,20,26,-6,8,4,7,2,14,13,17,19,-2,0
2017,26,West Ham United,12,6,11,9,27,26,32,46,-14,14,4,4,4,16,12,14,17,-3,13,2,7,5,11,14,18,29,-11,0
2017,26,Brighton and Hove Albion,13,6,11,9,27,26,21,35,-14,11,4,3,6,18,13,15,19,-4,16,2,8,3,9,13,6,16,-10,0
2017,26,Crystal Palace,14,6,11,9,27,26,24,39,-15,13,4,4,5,17,13,16,19,-3,15,2,7,4,10,13,8,20,-12,0
2017,26,Southampton,15,5,10,11,26,26,28,38,-10,17,3,5,6,15,14,16,19,-3,12,2,5,5,11,12,12,19,-7,0
2017,26,Newcastle United,16,6,13,7,25,26,24,36,-12,20,3,6,4,13,13,11,15,-4,11,3,7,3,12,13,13,21,-8,0
2017,26,Swansea City,17,6,14,6,24,26,19,37,-18,18,4,7,2,14,13,10,18,-8,14,2,7,4,10,13,9,19,-10,0
2017,26,Stoke City,18,6,14,6,24,26,26,52,-26,12,5,5,3,18,13,15,20,-5,20,1,9,3,6,13,11,32,-21,0
2017,26,Huddersfield Town,19,6,14,6,24,26,19,46,-27,16,4,5,4,16,13,11,19,-8,18,2,9,2,8,13,8,27,-19,0
2017,26,West Bromwich Albion,20,3,12,11,20,26,21,37,-16,19,2,4,7,13,13,14,18,-4,19,1,8,4,7,13,7,19,-12,0
2017,27,Manchester City,1,23,1,3,72,27,79,20,59,1,13,0,1,40,14,50,10,40,1,10,1,2,32,13,29,10,19,1
2017,27,Manchester United,2,17,5,5,56,27,51,19,32,2,10,1,2,32,13,29,5,24,4,7,4,3,24,14,22,14,8,0
2017,27,Liverpool,3,15,3,9,54,27,61,31,30,6,7,0,6,27,13,27,9,18,2,8,3,3,27,14,34,22,12,0
2017,27,Chelsea,4,16,6,5,53,27,49,23,26,5,9,3,2,29,14,24,10,14,3,7,3,3,24,13,25,13,12,0
2017,27,Tottenham Hotspur,5,15,5,7,52,27,52,24,28,4,9,1,4,31,14,29,9,20,5,6,4,3,21,13,23,15,8,0
2017,27,Arsenal,6,13,8,6,45,27,51,36,15,3,10,1,2,32,13,36,14,22,9,3,7,4,13,14,15,22,-7,0
2017,27,Burnley,7,9,9,9,36,27,21,24,-3,13,5,5,3,18,13,9,10,-1,6,4,4,6,18,14,12,14,-2,0
2017,27,Leicester City,8,9,10,8,35,27,39,40,-1,8,6,4,3,21,13,19,15,4,8,3,6,5,14,14,20,25,-5,0
2017,27,Everton,9,9,11,7,34,27,32,46,-14,7,8,4,2,26,14,23,18,5,17,1,7,5,8,13,9,28,-19,0
2017,27,Bournemouth,10,8,12,7,31,27,31,41,-10,12,5,5,3,18,13,18,19,-1,10,3,7,4,13,14,13,22,-9,0
2017,27,Watford,11,8,13,6,30,27,37,47,-10,18,4,5,4,16,13,20,26,-6,7,4,8,2,14,14,17,21,-4,0
2017,27,West Ham United,12,7,11,9,30,27,34,46,-12,9,5,4,4,19,13,16,17,-1,13,2,7,5,11,14,18,29,-11,0
2017,27,Newcastle United,13,7,13,7,28,27,25,36,-11,17,4,6,4,16,14,12,15,-3,11,3,7,3,12,13,13,21,-8,0
2017,27,Brighton and Hove Albion,14,6,11,10,28,27,22,36,-14,14,4,3,6,18,13,15,19,-4,15,2,8,4,10,14,7,17,-10,0
2017,27,Crystal Palace,15,6,12,9,27,27,25,42,-17,15,4,4,5,17,13,16,19,-3,16,2,8,4,10,14,9,23,-14,0
2017,27,Swansea City,16,7,14,6,27,27,20,37,-17,16,5,7,2,17,14,11,18,-7,14,2,7,4,10,13,9,19,-10,0
2017,27,Huddersfield Town,17,7,14,6,27,27,23,47,-24,11,5,5,4,19,14,15,20,-5,18,2,9,2,8,13,8,27,-19,0
2017,27,Southampton,18,5,11,11,26,27,28,40,-12,19,3,6,6,15,15,16,21,-5,12,2,5,5,11,12,12,19,-7,0
2017,27,Stoke City,19,6,14,7,25,27,27,53,-26,10,5,5,4,19,14,16,21,-5,20,1,9,3,6,13,11,32,-21,0
2017,27,West Bromwich Albion,20,3,13,11,20,27,21,40,-19,20,2,4,7,13,13,14,18,-4,19,1,9,4,7,14,7,22,-15,0
2017,28,Manchester City,1,24,1,3,75,28,82,20,62,1,13,0,1,40,14,50,10,40,1,11,1,2,35,14,32,10,22,1
2017,28,Manchester United,2,18,5,5,59,28,53,20,33,2,11,1,2,35,14,31,6,25,5,7,4,3,24,14,22,14,8,0
2017,28,Liverpool,3,16,3,9,57,28,65,32,33,5,8,0,6,30,14,31,10,21,2,8,3,3,27,14,34,22,12,0
2017,28,Tottenham Hotspur,4,16,5,7,55,28,53,24,29,4,9,1,4,31,14,29,9,20,4,7,4,3,24,14,24,15,9,0
2017,28,Chelsea,5,16,7,5,53,28,50,25,25,6,9,3,2,29,14,24,10,14,3,7,4,3,24,14,26,15,11,0
2017,28,Arsenal,6,13,9,6,45,28,51,39,12,3,10,2,2,32,14,36,17,19,9,3,7,4,13,14,15,22,-7,0
2017,28,Burnley,7,9,9,10,37,28,22,25,-3,12,5,5,4,19,14,10,11,-1,6,4,4,6,18,14,12,14,-2,0
2017,28,Leicester City,8,9,10,9,36,28,40,41,-1,8,6,4,4,22,14,20,16,4,8,3,6,5,14,14,20,25,-5,0
2017,28,Everton,9,9,12,7,34,28,32,47,-15,7,8,4,2,26,14,23,18,5,18,1,8,5,8,14,9,29,-20,0
2017,28,Watford,10,9,13,6,33,28,38,47,-9,13,5,5,4,19,14,21,26,-5,7,4,8,2,14,14,17,21,-4,0
2017,28,Bournemouth,11,8,12,8,32,28,33,43,-10,10,5,5,4,19,14,20,21,-1,11,3,7,4,13,14,13,22,-9,0
2017,28,Brighton and Hove Albion,12,7,11,10,31,28,26,37,-11,9,5,3,6,21,14,19,20,-1,15,2,8,4,10,14,7,17,-10,0
2017,28,West Ham United,13,7,12,9,30,28,35,50,-15,11,5,4,4,19,13,16,17,-1,13,2,8,5,11,15,19,33,-14,0
2017,28,Huddersfield Town,14,8,14,6,30,28,25,48,-23,15,5,5,4,19,14,15,20,-5,14,3,9,2,11,14,10,28,-18,0
2017,28,Newcastle United,15,7,13,8,29,28,27,38,-11,18,4,6,4,16,14,12,15,-3,10,3,7,4,13,14,15,23,-8,0
2017,28,Southampton,16,5,11,12,27,28,29,41,-12,19,3,6,6,15,15,16,21,-5,12,2,5,6,12,13,13,20,-7,0
2017,28,Crystal Palace,17,6,13,9,27,28,25,43,-18,16,4,5,5,17,14,16,20,-4,17,2,8,4,10,14,9,23,-14,0
2017,28,Swansea City,18,7,15,6,27,28,21,41,-20,17,5,7,2,17,14,11,18,-7,16,2,8,4,10,14,10,23,-13,0
2017,28,Stoke City,19,6,14,8,26,28,28,54,-26,14,5,5,4,19,14,16,21,-5,20,1,9,4,7,14,12,33,-21,0
2017,28,West Bromwich Albion,20,3,14,11,20,28,22,42,-20,20,2,5,7,13,14,15,20,-5,19,1,9,4,7,14,7,22,-15,0
2017,29,Manchester City,1,25,1,3,78,29,83,20,63,1,14,0,1,43,15,51,10,41,1,11,1,2,35,14,32,10,22,1
2017,29,Manchester United,2,19,5,5,62,29,56,22,34,2,11,1,2,35,14,31,6,25,3,8,4,3,27,15,25,16,9,0
2017,29,Liverpool,3,17,3,9,60,29,67,32,35,4,9,0,6,33,15,33,10,23,2,8,3,3,27,14,34,22,12,0
2017,29,Tottenham Hotspur,4,17,5,7,58,29,55,24,31,3,10,1,4,34,15,31,9,22,5,7,4,3,24,14,24,15,9,0
2017,29,Chelsea,5,16,8,5,53,29,50,26,24,6,9,3,2,29,14,24,10,14,4,7,5,3,24,15,26,16,10,0
2017,29,Arsenal,6,13,10,6,45,29,52,41,11,5,10,2,2,32,14,36,17,19,10,3,8,4,13,15,16,24,-8,0
2017,29,Burnley,7,10,9,10,40,29,24,26,-2,10,6,5,4,22,15,12,12,0,6,4,4,6,18,14,12,14,-2,0
2017,29,Leicester City,8,9,10,10,37,29,41,42,-1,9,6,4,5,23,15,21,17,4,8,3,6,5,14,14,20,25,-5,0
2017,29,Watford,9,10,13,6,36,29,39,47,-8,11,6,5,4,22,15,22,26,-4,7,4,8,2,14,14,17,21,-4,0
2017,29,Brighton and Hove Albion,10,8,11,10,34,29,28,38,-10,8,6,3,6,24,15,21,21,0,15,2,8,4,10,14,7,17,-10,0
2017,29,Everton,11,9,13,7,34,29,33,49,-16,7,8,4,2,26,14,23,18,5,19,1,9,5,8,15,10,31,-21,0
2017,29,Bournemouth,12,8,12,9,33,29,34,44,-10,13,5,5,4,19,14,20,21,-1,9,3,7,5,14,15,14,23,-9,0
2017,29,Swansea City,13,8,15,6,30,29,25,42,-17,12,6,7,2,20,15,15,19,-4,16,2,8,4,10,14,10,23,-13,0
2017,29,West Ham United,14,7,13,9,30,29,36,54,-18,14,5,4,4,19,13,16,17,-1,13,2,9,5,11,16,20,37,-17,0
2017,29,Huddersfield Town,15,8,15,6,30,29,25,50,-25,16,5,5,4,19,14,15,20,-5,14,3,10,2,11,15,10,30,-20,0
2017,29,Newcastle United,16,7,14,8,29,29,27,40,-13,18,4,6,4,16,14,12,15,-3,11,3,8,4,13,15,15,25,-10,0
2017,29,Southampton,17,5,11,13,28,29,29,41,-12,19,3,6,7,16,16,16,21,-5,12,2,5,6,12,13,13,20,-7,0
2017,29,Crystal Palace,18,6,14,9,27,29,27,46,-19,17,4,6,5,17,15,18,23,-5,17,2,8,4,10,14,9,23,-14,0
2017,29,Stoke City,19,6,14,9,27,29,28,54,-26,15,5,5,4,19,14,16,21,-5,18,1,9,5,8,15,12,33,-21,0
2017,29,West Bromwich Albion,20,3,15,11,20,29,22,43,-21,20,2,5,7,13,14,15,20,-5,20,1,10,4,7,15,7,23,-16,0
2017,30,Manchester City,1,26,1,3,81,30,85,20,65,1,14,0,1,43,15,51,10,41,1,12,1,2,38,15,34,10,24,1
2017,30,Manchester United,2,20,5,5,65,30,58,23,35,2,12,1,2,38,15,33,7,26,4,8,4,3,27,15,25,16,9,0
2017,30,Tottenham Hotspur,3,18,5,7,61,30,59,25,34,4,10,1,4,34,15,31,9,22,2,8,4,3,27,15,28,16,12,0
2017,30,Liverpool,4,17,4,9,60,30,68,34,34,5,9,0,6,33,15,33,10,23,3,8,4,3,27,15,35,24,11,0
2017,30,Chelsea,5,17,8,5,56,30,52,27,25,6,10,3,2,32,15,26,11,15,5,7,5,3,24,15,26,16,10,0
2017,30,Arsenal,6,14,10,6,48,30,55,41,14,3,11,2,2,35,15,39,17,22,10,3,8,4,13,15,16,24,-8,0
2017,30,Burnley,7,11,9,10,43,30,27,26,1,10,6,5,4,22,15,12,12,0,6,5,4,6,21,15,15,14,1,0
2017,30,Leicester City,8,10,10,10,40,30,45,43,2,9,6,4,5,23,15,21,17,4,7,4,6,5,17,15,24,26,-2,0
2017,30,Everton,9,10,13,7,37,30,35,49,-14,7,9,4,2,29,15,25,18,7,19,1,9,5,8,15,10,31,-21,0
2017,30,Watford,10,10,14,6,36,30,39,50,-11,11,6,5,4,22,15,22,26,-4,8,4,9,2,14,15,17,24,-7,0
2017,30,Brighton and Hove Albion,11,8,12,10,34,30,28,40,-12,8,6,3,6,24,15,21,21,0,16,2,9,4,10,15,7,19,-12,0
2017,30,Bournemouth,12,8,13,9,33,30,35,48,-13,15,5,6,4,19,15,21,25,-4,9,3,7,5,14,15,14,23,-9,0
2017,30,Newcastle United,13,8,14,8,32,30,30,40,-10,14,5,6,4,19,15,15,15,0,11,3,8,4,13,15,15,25,-10,0
2017,30,Swansea City,14,8,15,7,31,30,25,42,-17,12,6,7,2,20,15,15,19,-4,13,2,8,5,11,15,10,23,-13,0
2017,30,Huddersfield Town,15,8,15,7,31,30,25,50,-25,13,5,5,5,20,15,15,20,-5,15,3,10,2,11,15,10,30,-20,0
